<<<<<<< HEAD
review_id,order_id,product_id,review_date,rating,review_title
REV-0137304,774328,2086,2021-09-12,4,Happy with purchase
REV-0137305,774336,927,2021-08-29,4,Good overall
REV-0137306,774342,1845,2021-08-25,4,Happy with purchase
REV-0137307,774347,604,2021-08-22,5,Excellent product!
REV-0137308,774352,506,2021-08-31,4,Happy with purchase
REV-0137309,774353,963,2021-09-09,5,Highly recommend
REV-0137310,774378,2350,2021-09-13,4,Good overall
REV-0137311,774379,1879,2021-09-07,5,Highly recommend
REV-0137312,774383,1989,2021-09-13,5,Great quality
REV-0137313,774397,793,2021-09-16,4,Works well
REV-0137314,774398,202,2021-08-25,2,Would not reorder
REV-0137315,774406,604,2021-09-03,4,Good overall
REV-0137317,774416,549,2021-09-09,5,Great quality
REV-0137319,774433,470,2021-08-21,4,Works well
REV-0137321,774452,676,2021-09-07,5,Very satisfied
REV-0137322,774453,487,2021-08-25,5,Great quality
REV-0137324,774463,491,2021-08-26,3,"Decent, nothing special"
REV-0137325,774465,407,2021-08-30,4,Solid choice
REV-0137326,774471,782,2021-09-19,5,Very satisfied
REV-0137327,774473,653,2021-09-05,5,Highly recommend
REV-0137328,774486,963,2021-09-03,5,Excellent product!
REV-0137329,774489,470,2021-08-27,4,Solid choice
REV-0137330,774492,2254,2021-08-18,3,"Decent, nothing special"
REV-0137331,774492,2255,2021-08-23,4,Good overall
REV-0137332,774507,1843,2021-09-05,3,Average product
REV-0137333,774525,2275,2021-09-01,3,Average product
REV-0137335,774527,2280,2021-08-31,4,Happy with purchase
REV-0137336,774540,760,2021-09-10,5,Excellent product!
REV-0137337,774550,402,2021-09-05,1,Not as described
REV-0137339,774553,470,2021-08-23,3,Mixed feelings
REV-0137341,774570,109,2021-09-06,4,Works well
REV-0137345,774587,2193,2021-09-04,3,Mixed feelings
REV-0137347,774605,2367,2021-09-13,2,Below expectations
REV-0137348,774620,2061,2021-09-17,5,Great quality
REV-0137349,774621,1289,2021-08-28,5,Great quality
REV-0137350,774624,1223,2021-09-11,4,Solid choice
REV-0137351,774625,2380,2021-08-21,5,Excellent product!
REV-0137352,774636,1134,2021-08-21,3,Average product
REV-0137353,774643,1145,2021-08-21,5,Great quality
REV-0137355,774650,200,2021-09-08,4,Works well
REV-0137356,774670,449,2021-09-17,3,Mixed feelings
REV-0137359,774684,461,2021-09-02,5,Highly recommend
REV-0137360,774691,2055,2021-08-23,5,Excellent product!
REV-0137363,774704,449,2021-08-23,1,Not as described
REV-0137364,774712,963,2021-09-17,3,Average product
REV-0137365,774716,794,2021-08-28,2,Some issues
REV-0137366,774720,1137,2021-08-24,3,Mixed feelings
REV-0137367,774727,1212,2021-08-27,1,Not as described
REV-0137368,774732,236,2021-08-31,3,Mixed feelings
REV-0137369,774738,2134,2021-08-31,3,Mixed feelings
REV-0137370,774744,456,2021-08-27,4,Good overall
REV-0137371,774746,659,2021-08-31,4,Solid choice
REV-0137372,774747,449,2021-09-10,4,Works well
REV-0137374,774754,549,2021-08-25,5,Excellent product!
REV-0137375,774758,794,2021-08-20,4,Solid choice
REV-0137376,774760,1182,2021-09-02,5,Very satisfied
REV-0137377,774763,793,2021-09-16,5,Very satisfied
REV-0137378,774765,449,2021-09-16,2,Would not reorder
REV-0137382,774825,451,2021-08-24,1,Would not recommend
REV-0137383,774831,578,2021-08-23,4,Works well
REV-0137384,774834,438,2021-09-21,5,Highly recommend
REV-0137385,774836,942,2021-09-10,3,Mixed feelings
REV-0137386,774837,476,2021-09-13,4,Happy with purchase
REV-0137387,774847,202,2021-09-08,5,Very satisfied
REV-0137388,774876,2332,2021-09-10,4,Good overall
REV-0137389,774878,1060,2021-09-10,4,Works well
REV-0137390,774893,1289,2021-09-09,5,Highly recommend
REV-0137391,774902,1908,2021-08-27,2,Some issues
REV-0137392,774905,556,2021-09-14,4,Good overall
REV-0137393,774912,589,2021-09-14,5,Great quality
REV-0137394,774917,604,2021-08-30,2,Would not reorder
REV-0137395,774922,451,2021-09-19,2,Some issues
REV-0137396,774940,588,2021-08-24,5,Very satisfied
REV-0137397,774945,2360,2021-08-27,5,Excellent product!
REV-0137398,774949,450,2021-08-23,5,Excellent product!
REV-0137399,774953,461,2021-08-27,4,Happy with purchase
REV-0137400,774954,451,2021-08-31,3,Mixed feelings
REV-0137401,774959,451,2021-08-21,4,Solid choice
REV-0137402,774961,993,2021-09-15,4,Solid choice
REV-0137403,774965,407,2021-09-12,5,Very satisfied
REV-0137404,774979,706,2021-09-04,5,Highly recommend
REV-0137405,774982,736,2021-08-28,5,Highly recommend
REV-0137407,775002,1809,2021-09-20,3,"Decent, nothing special"
REV-0137409,775013,405,2021-09-16,4,Works well
REV-0137410,775028,2238,2021-09-04,5,Great quality
REV-0137411,775031,615,2021-09-14,5,Highly recommend
REV-0137413,775037,604,2021-09-20,5,Great quality
REV-0137414,775063,1920,2021-08-31,4,Solid choice
REV-0137415,775071,2369,2021-08-31,2,Would not reorder
REV-0137416,775073,1508,2021-09-06,3,"Decent, nothing special"
REV-0137417,775076,826,2021-09-20,5,Very satisfied
REV-0137418,775081,674,2021-09-05,3,Mixed feelings
REV-0137420,775092,449,2021-09-24,4,Works well
REV-0137421,775097,676,2021-09-01,3,Average product
REV-0137423,775106,506,2021-09-13,4,Works well
REV-0137424,775120,604,2021-09-03,4,Good overall
REV-0137425,775121,506,2021-08-25,5,Great quality
REV-0137426,775130,578,2021-09-19,4,Solid choice
REV-0137427,775155,763,2021-09-13,1,Very disappointed
REV-0137428,775156,1529,2021-09-19,3,Average product
REV-0137429,775163,1125,2021-08-29,5,Excellent product!
REV-0137431,775184,1809,2021-08-29,4,Solid choice
REV-0137432,775196,415,2021-09-11,2,Some issues
REV-0137433,775198,963,2021-09-05,4,Good overall
REV-0137435,775210,2275,2021-09-21,5,Highly recommend
REV-0137436,775232,690,2021-09-19,5,Excellent product!
REV-0137437,775235,476,2021-09-13,5,Very satisfied
REV-0137439,775247,2064,2021-09-03,3,"Decent, nothing special"
REV-0137441,775262,794,2021-09-02,5,Highly recommend
REV-0137442,775269,1125,2021-09-13,4,Works well
REV-0137443,775284,908,2021-09-19,2,Below expectations
REV-0137444,775293,2199,2021-09-07,2,Some issues
REV-0137445,775296,405,2021-08-24,5,Highly recommend
REV-0137446,775297,666,2021-09-07,2,Below expectations
REV-0137447,775334,1852,2021-09-11,4,Solid choice
REV-0137448,775336,1085,2021-09-07,4,Good overall
REV-0137449,775347,1852,2021-09-04,5,Great quality
REV-0137450,775352,1786,2021-09-13,5,Great quality
REV-0137452,775368,407,2021-08-31,5,Highly recommend
REV-0137454,775382,1000,2021-08-25,3,Average product
REV-0137455,775395,636,2021-09-04,5,Excellent product!
REV-0137456,775397,415,2021-09-05,1,Very disappointed
REV-0137458,775402,1182,2021-09-14,3,"Decent, nothing special"
REV-0137459,775409,1434,2021-09-18,4,Works well
REV-0137460,775410,451,2021-09-13,4,Works well
REV-0137461,775428,2189,2021-09-05,4,Solid choice
REV-0137462,775434,470,2021-09-24,4,Works well
REV-0137464,775442,1809,2021-09-16,4,Happy with purchase
REV-0137468,775478,2134,2021-09-21,4,Happy with purchase
REV-0137469,775481,461,2021-09-12,2,Below expectations
REV-0137470,775487,2350,2021-09-19,2,Would not reorder
REV-0137471,775496,2086,2021-09-16,4,Good overall
REV-0137472,775517,415,2021-09-11,5,Highly recommend
REV-0137473,775519,1137,2021-08-29,5,Very satisfied
REV-0137474,775522,2331,2021-09-21,5,Very satisfied
REV-0137475,775531,487,2021-09-05,1,Poor quality
REV-0137476,775532,555,2021-09-18,4,Good overall
REV-0137477,775536,974,2021-09-04,4,Solid choice
REV-0137478,775540,549,2021-09-18,3,Average product
REV-0137479,775559,980,2021-09-21,5,Highly recommend
REV-0137481,775566,2368,2021-09-11,3,Average product
REV-0137482,775572,457,2021-09-01,4,Good overall
REV-0137483,775573,549,2021-09-03,3,Mixed feelings
REV-0137484,775577,449,2021-08-29,4,Happy with purchase
REV-0137485,775578,202,2021-09-05,4,Works well
REV-0137486,775583,451,2021-09-18,1,Not as described
REV-0137488,775594,449,2021-08-26,4,Happy with purchase
REV-0137489,775598,415,2021-09-15,4,Happy with purchase
REV-0137490,775604,1278,2021-09-19,5,Highly recommend
REV-0137491,775606,456,2021-08-29,4,Works well
REV-0137492,775608,491,2021-09-17,2,Some issues
REV-0137493,775622,1853,2021-09-15,3,"Decent, nothing special"
REV-0137494,775623,2086,2021-09-08,5,Excellent product!
REV-0137495,775624,470,2021-08-31,5,Highly recommend
REV-0137496,775626,733,2021-08-31,4,Good overall
REV-0137497,775631,555,2021-09-07,3,Mixed feelings
REV-0137498,775632,449,2021-09-16,5,Highly recommend
REV-0137499,775644,2263,2021-09-09,5,Excellent product!
REV-0137500,775649,1419,2021-09-05,4,Happy with purchase
REV-0137501,775650,1420,2021-09-04,3,Average product
REV-0137502,775662,487,2021-09-07,3,Average product
REV-0137503,775674,781,2021-09-17,2,Some issues
REV-0137504,775679,782,2021-09-12,3,"Decent, nothing special"
REV-0137505,775686,1678,2021-09-09,3,"Decent, nothing special"
REV-0137506,775695,1696,2021-09-02,1,Not as described
REV-0137507,775699,2269,2021-09-09,3,Average product
REV-0137508,775701,1175,2021-09-05,1,Very disappointed
REV-0137510,775705,1086,2021-09-12,5,Excellent product!
REV-0137513,775719,2214,2021-09-17,3,"Decent, nothing special"
REV-0137514,775720,2215,2021-09-11,5,Highly recommend
REV-0137515,775741,1823,2021-08-30,4,Happy with purchase
REV-0137516,775744,567,2021-08-23,2,Would not reorder
REV-0137517,775747,2355,2021-09-26,5,Highly recommend
REV-0137518,775749,548,2021-09-03,5,Excellent product!
REV-0137519,775781,993,2021-08-27,4,Happy with purchase
REV-0137521,775793,1906,2021-09-14,2,Would not reorder
REV-0137522,775810,506,2021-09-18,5,Very satisfied
REV-0137523,775820,2380,2021-08-27,5,Highly recommend
REV-0137524,775839,819,2021-09-03,5,Great quality
REV-0137527,775850,407,2021-09-16,5,Great quality
REV-0137528,775853,449,2021-09-14,4,Good overall
REV-0137531,775881,2412,2021-09-29,5,Very satisfied
REV-0137533,775889,1182,2021-09-24,2,Some issues
REV-0137534,775895,777,2021-09-25,4,Happy with purchase
REV-0137535,775905,449,2021-09-08,5,Great quality
REV-0137536,775914,2193,2021-09-15,4,Good overall
REV-0137537,775924,615,2021-09-20,4,Solid choice
REV-0137538,775938,2064,2021-09-19,4,Happy with purchase
REV-0137539,775947,1863,2021-09-08,4,Solid choice
REV-0137540,775953,1022,2021-09-18,4,Good overall
REV-0137542,775962,548,2021-09-15,5,Excellent product!
REV-0137543,775970,487,2021-09-10,4,Good overall
REV-0137544,775975,604,2021-09-13,5,Very satisfied
REV-0137548,775990,449,2021-09-26,3,Mixed feelings
REV-0137550,775994,207,2021-09-26,3,Average product
REV-0137551,775998,1175,2021-09-14,5,Very satisfied
REV-0137552,776000,980,2021-09-01,4,Good overall
REV-0137553,776003,945,2021-09-07,4,Solid choice
REV-0137554,776004,487,2021-09-28,5,Very satisfied
REV-0137555,776016,1700,2021-08-30,3,Mixed feelings
REV-0137556,776031,1180,2021-09-04,5,Excellent product!
REV-0137557,776034,1115,2021-09-04,5,Excellent product!
REV-0137558,776036,1908,2021-09-16,4,Good overall
REV-0137559,776047,549,2021-09-03,4,Happy with purchase
REV-0137560,776053,604,2021-09-28,4,Works well
REV-0137562,776070,506,2021-09-26,5,Great quality
REV-0137563,776074,2360,2021-09-15,5,Excellent product!
REV-0137565,776078,927,2021-09-19,5,Highly recommend
REV-0137566,776082,1182,2021-09-20,2,Some issues
REV-0137567,776083,826,2021-09-19,4,Solid choice
REV-0137569,776091,2054,2021-09-22,5,Highly recommend
REV-0137570,776098,907,2021-09-17,3,Average product
REV-0137572,776106,2361,2021-09-28,5,Great quality
REV-0137573,776110,2412,2021-09-28,4,Works well
REV-0137575,776118,506,2021-09-28,5,Great quality
REV-0137577,776128,17,2021-09-05,4,Solid choice
REV-0137578,776134,1182,2021-09-16,5,Very satisfied
REV-0137579,776136,2396,2021-09-04,2,Below expectations
REV-0137580,776142,939,2021-09-19,5,Highly recommend
REV-0137581,776160,1053,2021-09-20,4,Works well
REV-0137583,776165,2395,2021-09-11,4,Solid choice
REV-0137585,776172,1007,2021-09-17,4,Good overall
REV-0137587,776184,1180,2021-09-17,5,Great quality
REV-0137589,776196,2332,2021-09-29,4,Solid choice
REV-0137590,776197,1000,2021-09-12,4,Happy with purchase
REV-0137591,776198,1908,2021-09-12,5,Very satisfied
REV-0137593,776203,604,2021-09-01,5,Very satisfied
REV-0137596,776216,2360,2021-09-03,4,Works well
REV-0137597,776220,945,2021-09-12,5,Very satisfied
REV-0137601,776250,471,2021-09-07,2,Some issues
REV-0137602,776251,506,2021-09-28,2,Below expectations
REV-0137606,776272,506,2021-09-15,3,Average product
REV-0137607,776278,555,2021-09-15,4,Good overall
REV-0137608,776279,2395,2021-09-11,5,Great quality
REV-0137610,776293,506,2021-10-02,5,Highly recommend
REV-0137612,776309,506,2021-09-21,4,Happy with purchase
REV-0137613,776312,2350,2021-09-29,4,Happy with purchase
REV-0137614,776314,506,2021-09-25,4,Good overall
REV-0137617,776337,556,2021-09-09,5,Excellent product!
REV-0137618,776342,1171,2021-09-14,2,Would not reorder
REV-0137619,776347,793,2021-09-11,2,Some issues
REV-0137620,776349,487,2021-09-13,3,Average product
REV-0137621,776360,609,2021-09-22,3,Average product
REV-0137623,776368,690,2021-09-22,3,Average product
REV-0137625,776382,1009,2021-09-22,3,"Decent, nothing special"
REV-0137626,776384,2055,2021-10-01,5,Highly recommend
REV-0137627,776387,1892,2021-09-24,3,Mixed feelings
REV-0137628,776388,461,2021-09-19,4,Solid choice
REV-0137630,776409,578,2021-09-08,4,Good overall
REV-0137631,776430,1182,2021-09-20,4,Works well
REV-0137632,776440,733,2021-09-26,4,Solid choice
REV-0137633,776444,2097,2021-09-28,5,Great quality
REV-0137634,776485,1698,2021-09-05,5,Very satisfied
REV-0137635,776488,1851,2021-09-13,3,"Decent, nothing special"
REV-0137636,776496,1049,2021-09-29,5,Very satisfied
REV-0137637,776504,496,2021-09-26,3,Mixed feelings
REV-0137638,776515,1182,2021-09-24,5,Very satisfied
REV-0137639,776520,1907,2021-09-09,3,Mixed feelings
REV-0137640,776525,449,2021-09-13,5,Highly recommend
REV-0137641,776528,487,2021-09-28,5,Excellent product!
REV-0137642,776533,653,2021-09-06,2,Some issues
REV-0137643,776539,659,2021-09-30,4,Works well
REV-0137644,776549,438,2021-10-03,4,Works well
REV-0137645,776554,506,2021-09-23,1,Would not recommend
REV-0137646,776556,451,2021-09-16,3,"Decent, nothing special"
REV-0137647,776560,487,2021-10-03,5,Excellent product!
REV-0137648,776581,1879,2021-09-25,5,Very satisfied
REV-0137652,776600,506,2021-10-05,2,Would not reorder
REV-0137653,776607,2255,2021-09-25,4,Good overall
REV-0137654,776628,1043,2021-09-26,3,Average product
REV-0137655,776635,2391,2021-09-11,5,Highly recommend
REV-0137656,776638,676,2021-09-23,4,Happy with purchase
REV-0137657,776642,451,2021-10-06,4,Solid choice
REV-0137658,776647,1053,2021-09-22,5,Excellent product!
REV-0137661,776672,1223,2021-09-20,5,Highly recommend
REV-0137663,776676,819,2021-09-23,5,Great quality
REV-0137664,776678,1000,2021-09-19,5,Very satisfied
REV-0137665,776680,476,2021-09-21,4,Good overall
REV-0137666,776711,2395,2021-09-09,2,Below expectations
REV-0137667,776712,794,2021-09-20,3,Mixed feelings
REV-0137669,776717,2385,2021-09-12,5,Very satisfied
REV-0137670,776721,506,2021-09-08,1,Not as described
REV-0137671,776723,899,2021-09-19,5,Excellent product!
REV-0137672,776729,449,2021-09-14,4,Happy with purchase
REV-0137673,776738,549,2021-09-18,5,Highly recommend
REV-0137675,776750,1077,2021-10-05,5,Great quality
REV-0137676,776752,1053,2021-09-30,3,Average product
REV-0137677,776753,428,2021-09-25,4,Good overall
REV-0137679,776761,26,2021-09-21,4,Solid choice
REV-0137680,776764,407,2021-10-06,5,Great quality
REV-0137681,776781,793,2021-09-21,4,Solid choice
REV-0137682,776782,252,2021-09-10,3,"Decent, nothing special"
REV-0137683,776783,585,2021-09-29,3,Average product
REV-0137686,776824,835,2021-09-20,5,Excellent product!
REV-0137687,776825,461,2021-09-24,3,Mixed feelings
REV-0137688,776828,1319,2021-09-23,5,Highly recommend
REV-0137689,776828,1320,2021-09-28,2,Some issues
REV-0137690,776838,759,2021-09-15,4,Good overall
REV-0137691,776840,2239,2021-09-28,3,"Decent, nothing special"
REV-0137692,776841,2238,2021-10-03,3,Mixed feelings
REV-0137693,776844,1920,2021-09-30,5,Great quality
REV-0137694,776847,2396,2021-09-28,5,Great quality
REV-0137696,776850,1009,2021-09-20,2,Below expectations
REV-0137697,776854,1009,2021-10-01,4,Good overall
REV-0137698,776860,706,2021-09-18,3,Mixed feelings
REV-0137699,776865,2385,2021-09-24,4,Happy with purchase
REV-0137701,776874,2368,2021-09-19,2,Some issues
REV-0137703,776882,461,2021-09-09,4,Works well
REV-0137704,776893,653,2021-10-05,5,Great quality
REV-0137705,776894,549,2021-09-29,2,Below expectations
REV-0137706,776903,1000,2021-09-13,4,Good overall
REV-0137707,776904,1001,2021-09-25,4,Happy with purchase
REV-0137708,776908,407,2021-09-07,5,Very satisfied
REV-0137709,776913,609,2021-09-23,5,Excellent product!
REV-0137710,776918,471,2021-09-22,5,Very satisfied
REV-0137711,776919,993,2021-09-10,5,Highly recommend
REV-0137712,776926,604,2021-10-07,3,Mixed feelings
REV-0137714,776933,2384,2021-09-24,5,Very satisfied
REV-0137715,776936,1182,2021-09-24,5,Excellent product!
REV-0137716,776951,2045,2021-10-07,4,Good overall
REV-0137717,776956,549,2021-09-26,5,Excellent product!
REV-0137718,776959,674,2021-09-30,3,"Decent, nothing special"
REV-0137719,776964,470,2021-09-30,4,Good overall
REV-0137720,776965,2045,2021-10-01,1,Not as described
REV-0137721,776980,1863,2021-09-12,3,Mixed feelings
REV-0137722,776982,1179,2021-09-12,2,Would not reorder
REV-0137723,776988,973,2021-09-18,3,"Decent, nothing special"
REV-0137725,777005,470,2021-09-14,4,Solid choice
REV-0137726,777011,1009,2021-09-18,4,Solid choice
REV-0137728,777021,2360,2021-09-17,5,Highly recommend
REV-0137729,777027,1182,2021-09-06,4,Good overall
REV-0137730,777034,494,2021-09-28,3,Mixed feelings
REV-0137731,777034,585,2021-09-19,4,Happy with purchase
REV-0137732,777041,2343,2021-10-02,3,"Decent, nothing special"
REV-0137733,777046,2341,2021-09-28,5,Great quality
REV-0137734,777060,2391,2021-10-02,5,Highly recommend
REV-0137735,777061,615,2021-09-10,5,Great quality
REV-0137736,777062,2055,2021-09-25,3,Average product
REV-0137737,777063,1212,2021-09-23,5,Great quality
REV-0137738,777069,759,2021-09-16,5,Highly recommend
REV-0137739,777081,449,2021-09-26,4,Works well
REV-0137740,777094,2363,2021-09-18,4,Works well
REV-0137741,777101,8,2021-09-20,5,Great quality
REV-0137742,777105,659,2021-09-19,4,Solid choice
REV-0137743,777111,819,2021-09-20,2,Some issues
REV-0137744,777112,456,2021-09-12,2,Would not reorder
REV-0137747,777133,407,2021-09-30,5,Very satisfied
REV-0137748,777134,402,2021-09-10,5,Highly recommend
REV-0137749,777135,449,2021-09-18,4,Solid choice
REV-0137750,777138,1022,2021-10-01,5,Highly recommend
REV-0137752,777163,763,2021-09-22,4,Works well
REV-0137753,777165,461,2021-09-20,3,Average product
REV-0137754,777166,2405,2021-09-21,4,Good overall
REV-0137755,777167,1705,2021-10-02,1,Not as described
REV-0137756,777168,1920,2021-09-13,4,Good overall
REV-0137757,777172,1085,2021-09-09,4,Happy with purchase
REV-0137758,777183,615,2021-09-19,5,Highly recommend
